KIC_ID,KOI_ID,Planet_Radius,Planet_Radius_err_upper,Planet_Radius_err_lower,Incident_Flux,Incident_Flux_err_upper,Incident_Flux_err_lower,AO_Binary_Flag
11446443,K00001.01,14.1858076664295,0.601732692995636,0.569764658067856,903.864232731654,20.3946764034122,20.0414940125762,1
10666592,K00002.01,16.4158844649303,0.698565208675112,0.662668788436699,4353.40796290035,95.9094259612664,93.8044159715935,0
10748390,K00003.01,4.736524508225,0.200829256280855,0.187980496699656,100.770232893912,1.85922108264507,1.8406234402314,0
3861595,K00004.01,13.9313226108467,0.695853382567796,1.00462632322429,4710.29587281555,236.555824810858,224.422363055104,1
8554498,K00005.01,8.94065766880203,0.565502281993232,0.524588115808869,1613.789404921,155.158679744901,136.945160201092,0
11853905,K00007.01,4.07767530568608,0.180970191946457,0.170003113306663,1245.43125384298,40.0950780008265,38.6815419227273,0
6922244,K00010.01,15.7891448124816,0.696635156469183,0.659312345962535,1444.88120873467,46.9953559475973,45.4186572286114,0
5812701,K00012.01,14.43340026795,0.624433711902673,0.590868801352255,196.507006481995,5.44765608886946,5.30093434841105,0
9941662,K00013.01,17.6266223232101,1.6734830388165,1.49132918267639,25339.9005011544,3035.3040701294,2595.93935937878,1
10874614,K00017.01,12.9015542207284,0.550507211883549,0.523438573626317,792.217639788612,19.7294084776325,19.1309627292377,0
8191672,K00018.01,15.1890838221844,0.71725107396802,0.680861945069663,1822.758111308,84.852989434,80.4725521976,0
11804465,K00020.01,19.5648275652211,0.856806929450904,0.812098532304294,877.539386119014,27.1948982204865,26.2594035862301,0
9631995,K00022.01,12.9869619699167,0.546938271887567,0.520950238796107,264.983132447967,5.55064647358651,5.44330020914748,0
6521045,K00041.01,2.35451512770562,0.284526258018778,0.123886852539681,208.657470879556,3.61025433549365,3.55569193248043,0
6521045,K00041.02,1.35275405289805,0.0565508943602419,0.118549772126436,478.213621049383,8.27419594135803,8.14914657596451,0
6521045,K00041.03,1.61034975784856,0.338338171858158,0.110716532947682,53.9812072277776,0.933999087632764,0.919883396632167,0
8866102,K00042.01,2.74182366643209,0.117211819268631,0.108190625411471,159.50002945493,2.18464512800724,2.1638580423676,1
10905239,K00046.01,5.98630934645929,0.272789960722446,0.256161399019552,1240.33197406374,46.3183033396229,44.5768769029414,0
10905239,K00046.02,1.24944035986337,0.077016002100032,0.113744179293651,596.068950104585,22.2592846266946,21.4224036549042,0
9527334,K00049.01,3.76890903345034,0.240048927462632,0.192454559899104,254.906349449069,6.64668184635653,6.46319432895032,0
11554435,K00063.01,5.76584163831683,1.20857433857994,0.310364388398949,100.371241063676,2.27293195063872,2.23426733998131,0
7051180,K00064.01,10.668235450895,0.795781588561182,2.34620003477769,4245.01412263545,142.588007546373,136.92853176584,0
3544595,K00069.01,1.64165098448665,0.0690313997272595,0.107860895034706,283.739319175329,5.14781050039002,5.05350289810431,0
6850504,K00070.01,2.86783591724432,0.188096638003262,0.124206963775104,77.0233576613175,1.34433975427471,1.31707777283109,1
6850504,K00070.02,1.70758491127096,0.0803452108442289,0.0683797907034964,324.113739486009,5.65697209427814,5.54225387087452,1
